# id	object	project	UTh(f2)	obsmins(f1)	tau.225GHz(f3)	NEFD(f4) okchannels	scanspeed(f1)	Tamb(f1)	foc.dZ(f2)	AZd(f0) ELd(f0)	RAh(f1) DECd(f0)	PAd(f1)	pnt.dAZ(f1) pnt.dEL(f1)	pnt.X(f1) pnt.Y(f1)	src.peak(s3) src.dpeak(s2)	src.int(s3) src.dint(s2)	src.FWHM(f1) src.dFWHM(f1)
2013-04-19.144	1308+326	197-12	19.94	1.0	0.316	0.0132 99	37.0	3.2	-1.70	80 46	13.2 32	-68.2	-0.9 2.0	-16.9 -73.2	0.709 4.2E-3	0.758 7.1E-3	18.5 0.1
2013-04-19.145	1308+326	197-12	19.96	1.0	0.329	0.0143 99	35.8	3.2	-2.30	80 46	13.2 32	-68.2	-0.1 0.1	-16.2 -74.9	0.696 4.0E-3	0.772 8.1E-3	18.8 0.1
2013-04-19.146	1308+326	197-12	19.98	0.8	0.329	0.0140 99	38.2	3.2	-2.90	80 46	13.2 32	-68.3	0.0 1.8	-16.2 -73.0	0.548 4.7E-3	0.709 9.1E-3	20.3 0.2
2013-04-19.147	1308+326	197-12	20.01	0.8	0.329	0.0131 99	38.1	3.3	-1.10	80 47	13.2 32	-68.4	0.1 0.4	-16.3 -74.3	0.639 4.3E-3	0.721 6.0E-3	19.1 0.1
2013-04-19.148	1308+326	197-12	20.03	0.8	0.352	0.0127 99	38.2	3.3	-0.50	80 47	13.2 32	-68.4	-0.6 2.1	-17.1 -72.5	0.486 4.1E-3	0.680 7.8E-3	21.2 0.2
# Fri Apr 19 21:27:56 UTC 2013 - Cernox thermometer temperature readout cycling starts at 21:59, however, not seen in 1st detector sensor or array -- restart labview Ed Wollack 04/19/2013
2013-04-19.160	1055+018	227-12	22.02	1.8	0.306	0.0162 96	38.1	2.8	-1.85	-163 53	11.0 2	14.2	1.1 4.6	9.8 -64.1	1.32 3.6E-3	1.42 6.3E-3	18.7 0.0
2013-04-19.169	0851+202	227-12	23.35	1.9	0.321	0.0147 96	38.3	2.7	-1.85	-90 35	8.9 20	58.1	-6.8 -4.2	7.9 -101.3	2.50 3.4E-3	2.74 6.0E-3	18.8 0.0
2013-04-20.1	1823+568	266-12	0.13	2.0	0.266	0.0169 96	37.2	2.7	-1.85	43 41	18.4 57	-83.1	-2.4 1.1	-15.6 -90.5	0.590 3.2E-3	0.595 5.3E-3	18.1 0.1
2013-04-20.2	1823+568	266-12	0.21	1.0	0.250	0.0151 96	36.6	2.8	-1.50	43 42	18.4 57	-84.0	3.3 0.2	-15.6 -89.6	0.547 4.3E-3	0.568 7.0E-3	18.1 0.1
2013-04-20.3	1823+568	266-12	0.23	0.8	0.250	0.0156 96	38.2	2.8	-2.10	43 42	18.4 57	-84.2	2.3 -0.5	-16.3 -90.3	0.569 5.0E-3	0.611 6.7E-3	18.8 0.2
2013-04-20.4	1823+568	266-12	0.26	0.9	0.262	0.0149 96	38.0	2.8	-2.70	43 42	18.4 57	-84.5	3.4 -0.4	-15.7 -90.1	0.447 4.0E-3	0.537 6.3E-3	19.3 0.2
2013-04-20.5	1823+568	266-12	0.28	1.0	0.262	0.0157 96	36.4	2.8	-0.90	43 42	18.4 57	-84.7	0.9 1.4	-18.3 -88.3	0.480 5.0E-3	0.565 7.8E-3	19.3 0.2
2013-04-20.6	1823+568	266-12	0.30	0.8	0.262	0.0154 96	38.3	2.8	-0.30	43 43	18.4 57	-85.0	3.1 2.7	-16.2 -86.9	0.351 4.1E-3	0.523 8.6E-3	21.7 0.2
2013-04-20.8	1823+568	266-12	0.40	2.1	0.211	0.0187 95	37.4	2.8	-3.30	43 43	18.4 57	-86.2	3.6 -1.9	-16.1 -91.2	0.314 3.8E-3	0.476 6.7E-3	22.0 0.2
# Sat Apr 20 00:30:09 UTC 2013 - Ting Su: the focus fitting is not good, i make another focus and set it to project test
2013-04-20.9	1823+568	test	0.47	1.8	0.189	0.0189 95	38.1	2.7	-2.70	43 44	18.4 57	-87.2	4.0 -0.3	-16.1 -89.4	0.452 3.4E-3	0.524 6.2E-3	19.4 0.1
2013-04-20.10	1823+568	test	0.51	1.8	0.255	0.0189 95	38.2	2.7	-2.10	43 44	18.4 57	-87.7	2.4 0.3	-17.9 -88.6	0.586 4.2E-3	0.628 6.4E-3	18.6 0.1
2013-04-20.11	1823+568	test	0.55	1.8	0.255	0.0176 92	38.2	2.7	-1.50	43 45	18.4 57	-88.1	2.8 0.5	-17.8 -88.2	0.585 3.4E-3	0.602 5.7E-3	18.3 0.1
2013-04-20.12	1823+568	test	0.59	2.0	0.153	0.0182 95	37.5	2.7	-0.90	43 45	18.4 57	-88.6	3.5 2.4	-17.2 -86.2	0.505 3.9E-3	0.594 6.0E-3	19.6 0.1
2013-04-20.13	1823+568	test	0.63	1.8	0.153	0.0183 94	38.2	2.7	-0.30	43 45	18.4 57	-89.1	2.4 2.7	-18.5 -85.8	0.339 3.8E-3	0.464 6.1E-3	21.0 0.2
2013-04-20.25	1418+546	226-12	2.49	2.0	0.109	0.0193 93	37.2	2.4	-1.70	-39 65	14.3 54	121.2	10.2 2.3	-2.7 -91.4	0.563 3.4E-3	0.612 6.6E-3	19.0 0.1
2013-04-20.47	1039+811	D13-12	6.20	1.8	0.018	0.0194 94	38.2	5.2	-1.70	-7 30	10.7 81	39.0	-7.0 1.5	-3.6 -109.1	0.462 3.3E-3	0.480 6.4E-3	18.4 0.1
# Sat Apr 20 07:29:59 UTC 2013 - Ting Su: Stop by recycling
2013-04-20.56	1954+513	test	10.18	2.0	0.076	0.0162 90	37.8	6.4	-1.70	-51 47	19.9 52	85.4	0.4 4.5	0.2 -103.1	0.553 3.4E-3	0.638 5.8E-3	19.5 0.1
2013-04-20.57	1954+513	test	10.27	1.0	0.185	0.0141 90	36.9	6.3	-1.70	-51 46	19.9 52	84.6	-1.8 3.9	0.1 -103.6	0.569 3.6E-3	0.629 6.2E-3	18.8 0.1
2013-04-20.58	1954+513	test	10.29	1.0	0.175	0.0150 89	36.2	6.3	-2.30	-51 46	19.9 52	84.4	-1.8 4.2	0.2 -103.5	0.536 5.0E-3	0.636 7.3E-3	19.6 0.2
2013-04-20.59	1954+513	test	10.31	0.8	0.175	0.0144 90	38.2	6.3	-2.90	-51 46	19.9 52	84.1	-0.7 3.1	1.3 -104.6	0.393 5.1E-3	0.587 8.3E-3	21.9 0.3
2013-04-20.60	1954+513	test	10.33	1.0	0.175	0.0143 90	36.9	6.3	-1.10	-51 45	19.9 52	83.9	-1.9 4.9	0.2 -103.0	0.538 4.1E-3	0.615 7.8E-3	19.1 0.1
2013-04-20.61	1954+513	test	10.35	1.0	0.193	0.0151 90	36.5	6.4	-0.50	-51 45	19.9 52	83.7	-2.0 6.4	0.1 -101.4	0.431 3.7E-3	0.577 6.8E-3	20.6 0.2
2013-04-20.72	2254+617	d11-12	12.21	2.0	0.043	0.0214 89	37.2	6.0	-1.57	-33 53	22.9 62	111.5	-1.3 9.9	-6.8 -94.5	1.51 7.8E-3	4.15 0.016	29.9 0.1
2013-04-20.73	2254+617	d11-12	12.29	1.0	0.155	0.0178 89	36.4	6.0	-1.50	-33 53	22.9 62	110.3	0.6 11.2	-5.9 -93.9	1.52 0.011	3.85 0.018	28.3 0.2
2013-04-20.74	2254+617	d11-12	12.31	1.0	0.155	0.0181 90	36.0	6.0	-2.10	-33 52	22.9 62	109.9	0.9 9.8	-5.8 -95.3	1.66 0.011	4.21 0.019	28.5 0.2
2013-04-20.75	2254+617	d11-12	12.34	0.8	0.244	0.0165 89	38.3	6.0	-2.70	-34 52	22.9 62	109.6	0.4 9.3	-6.2 -95.9	1.65 0.011	4.17 0.019	28.6 0.2
2013-04-20.76	2254+617	d11-12	12.36	0.8	0.244	0.0166 89	38.0	6.0	-0.90	-34 52	22.9 62	109.2	0.4 10.5	-5.8 -94.8	1.35 0.011	3.99 0.022	30.7 0.2
2013-04-20.77	2254+617	d11-12	12.38	1.0	0.244	0.0169 90	36.0	6.0	-0.30	-34 52	22.9 62	108.9	0.8 12.1	-5.3 -93.3	0.937 0.012	3.38 0.018	34.0 0.4
2013-04-20.82	0430+052	213-12	13.26	1.8	0.062	0.0159 93	38.1	6.5	-2.00	139 51	4.6 5	-31.3	0.8 3.4	-5.1 -60.2	1.54 3.0E-3	1.71 5.9E-3	18.9 0.0
# Sat Apr 20 13:52:39 UTC 2013 - rebias to 30,000 and return to 8,000 to recover pixels under low tau -- EWollack
2013-04-20.89	0458-020	213-12	14.48	2.0	0.018	0.0166 91	37.4	8.9	-2.00	160 49	5.0 -2	-15.5	-4.0 9.5	2.6 -62.6	0.714 3.5E-3	0.818 6.4E-3	19.5 0.1
# Sat Apr 20 14:41:02 UTC 2013 - Israel Hermelo: Excellent weather conditions. Observing M33
2013-04-20.90	0133+476	195-12	14.67	1.8	0.052	0.0166 90	38.1	8.7	-2.00	-57 58	1.6 48	94.4	-1.3 -3.3	1.5 -96.9	2.27 3.5E-3	2.75 7.8E-3	19.7 0.0
2013-04-20.91	0133+476	195-12	14.76	1.0	0.053	0.0154 90	36.4	8.6	-2.00	-57 57	1.6 48	93.5	-3.7 0.9	1.2 -97.0	2.21 4.8E-3	2.62 7.8E-3	19.6 0.0
2013-04-20.92	0133+476	195-12	14.78	0.8	0.053	0.0154 91	38.2	8.6	-2.60	-57 57	1.6 48	93.2	-3.8 0.4	1.3 -97.7	1.82 4.9E-3	2.59 9.3E-3	21.5 0.1
2013-04-20.93	0133+476	195-12	14.80	1.0	0.092	0.0150 91	36.0	8.5	-3.20	-57 57	1.6 48	93.0	-4.1 0.5	1.0 -97.7	1.17 6.2E-3	2.44 0.011	25.6 0.1
2013-04-20.94	0133+476	195-12	14.82	0.8	0.092	0.0143 91	38.3	8.4	-1.40	-57 57	1.6 48	92.7	-3.9 0.9	1.3 -97.4	2.44 4.1E-3	2.80 8.1E-3	19.1 0.0
2013-04-20.95	0133+476	195-12	14.84	1.1	0.092	0.0157 91	36.3	8.3	-0.80	-57 57	1.6 48	92.5	-3.8 2.1	1.5 -96.4	2.12 4.5E-3	2.81 9.6E-3	20.7 0.0
# Sat Apr 20 15:23:27 UTC 2013 - Israel Hermelo: Scan 99 cancelled (antenna not responding)
# Sat Apr 20 15:42:25 UTC 2013 - Israel Hermelo: Scan 102 cancelled (antenna not responding)
# Sat Apr 20 15:59:55 UTC 2013 - Israel Hermelo: Scan 106 cancelled (antenna not responding)
# Sat Apr 20 16:10:12 UTC 2013 - perform sky dip, pointing, focus -- EWollack
# Sat Apr 20 16:17:50 UTC 2013 - relock detect command was sent prematurely.
2013-04-20.112	0458-020	213-12	16.42	2.0	0.233	0.0176 94	37.1	13.3	-1.60	-155 48	5.0 -2	19.9	-6.4 -0.6	9.9 -74.3	0.749 3.8E-3	0.884 6.7E-3	19.2 0.1
2013-04-20.119	0458-020	213-12	17.53	2.1	0.057	0.0167 93	37.4	12.1	-1.60	-134 40	5.0 -2	35.0	-2.8 -1.2	12.3 -86.9	0.664 2.9E-3	0.814 6.2E-3	19.8 0.1
2013-04-20.120	0458-020	213-12	17.62	9.8	0.123	0.0171 93	76.3	11.5	-1.60	-133 40	5.0 -2	36.6	-0.6 -0.5	11.9 -88.0	0.722 2.6E-3	0.897 4.8E-3	19.6 0.1
2013-04-20.123	1156+295	197-12	18.11	2.0	0.098	0.0181 93	37.1	10.7	-1.60	79 38	12.0 29	-63.9	-0.4 2.0	-12.4 -78.7	0.796 3.6E-3	0.935 7.0E-3	19.6 0.1
2013-04-20.124	1156+295	197-12	18.17	0.8	0.099	0.0141 93	38.1	10.4	-1.60	80 38	12.0 29	-64.0	-0.2 -0.6	-12.9 -78.7	0.759 4.1E-3	0.878 8.8E-3	19.5 0.1
2013-04-20.125	1156+295	197-12	18.19	0.9	0.099	0.0142 93	37.9	10.3	-2.20	80 39	12.0 29	-64.1	-0.3 -0.2	-13.2 -78.2	0.659 4.2E-3	0.887 8.8E-3	20.7 0.1
2013-04-20.126	1156+295	197-12	18.21	1.0	0.113	0.0142 93	36.0	10.3	-2.80	80 39	12.0 29	-64.2	0.5 -1.9	-12.5 -79.7	0.473 4.5E-3	0.819 0.010	23.5 0.2
2013-04-20.127	1156+295	197-12	18.24	1.0	0.113	0.0155 93	37.1	10.2	-1.00	80 39	12.0 29	-64.2	-0.7 -0.3	-13.8 -78.0	0.787 4.4E-3	0.933 7.2E-3	19.6 0.1
2013-04-20.128	1156+295	197-12	18.26	1.0	0.113	0.0139 93	37.3	10.2	-0.40	80 40	12.0 29	-64.3	-1.0 0.9	-14.3 -76.7	0.658 4.4E-3	0.907 8.5E-3	21.0 0.1
2013-04-20.136	1308+326	197-12	19.52	1.8	0.178	0.0155 96	38.1	4.4	-1.40	77 42	13.2 32	-67.0	0.2 1.8	-14.7 -76.2	0.718 3.0E-3	0.784 5.0E-3	18.8 0.1
2013-04-20.137	1308+326	197-12	19.59	0.8	0.181	0.0133 96	38.2	4.4	-1.40	78 43	13.2 32	-67.2	2.8 -0.5	-15.0 -75.0	0.701 4.5E-3	0.743 6.5E-3	18.5 0.1
2013-04-20.138	1308+326	197-12	19.61	0.8	0.181	0.0135 96	38.2	4.4	-2.00	78 43	13.2 32	-67.3	2.8 -1.1	-15.2 -75.5	0.700 4.2E-3	0.753 6.5E-3	18.7 0.1
2013-04-20.139	1308+326	197-12	19.63	1.1	0.181	0.0149 96	36.1	4.3	-2.60	78 43	13.2 32	-67.3	3.4 -2.0	-14.5 -76.3	0.592 3.3E-3	0.760 7.7E-3	20.2 0.1
2013-04-20.140	1308+326	197-12	19.65	0.8	0.201	0.0137 95	38.2	4.3	-0.80	78 43	13.2 32	-67.4	3.0 0.4	-15.2 -73.7	0.605 4.3E-3	0.736 7.3E-3	19.7 0.1
2013-04-20.141	1308+326	197-12	19.67	1.0	0.201	0.0136 96	36.7	4.3	-0.20	78 44	13.2 32	-67.5	2.3 1.8	-16.0 -72.2	0.433 4.2E-3	0.669 7.6E-3	22.3 0.2
2013-04-20.148	0851+202	227-12	21.11	2.0	0.203	0.0159 96	37.1	3.6	-1.66	-117 60	8.9 20	49.6	6.9 2.8	13.6 -74.9	2.51 3.7E-3	2.64 5.6E-3	18.5 0.0
2013-04-20.158	1055+018	227-12	22.56	2.0	0.260	0.0158 96	37.7	3.8	-1.66	-149 50	11.0 2	24.7	-6.1 0.2	12.4 -69.7	1.37 3.0E-3	1.48 5.7E-3	18.5 0.0
2013-04-20.170	0953+254	227-12	23.98	2.0	0.260	0.0150 96	37.1	2.9	-1.66	-87 41	9.9 25	61.7	-7.0 -3.9	10.1 -98.9	0.963 2.6E-3	1.03 5.8E-3	18.3 0.0
2013-04-21.1	1418+546	D13-12	0.11	2.0	0.239	0.0164 94	37.3	2.9	-1.66	14 72	14.3 54	-160.9	0.6 -1.4	-20.3 -75.2	0.570 3.1E-3	0.620 5.4E-3	18.8 0.1
2013-04-21.8	1044+719	D13-12	1.20	2.0	0.234	0.0161 96	37.4	2.3	-1.66	-23 44	10.8 72	103.5	-3.6 3.6	-4.6 -103.9	1.12 3.6E-3	1.22 6.4E-3	18.6 0.1
2013-04-21.18	1418+546	D13-12	2.79	2.1	0.201	0.0161 96	37.3	2.2	-1.66	-42 62	14.3 54	113.8	7.3 11.4	-1.1 -91.1	0.586 2.9E-3	0.630 5.7E-3	18.9 0.1
2013-04-21.28	1418+546	D13-12	4.38	2.0	0.226	0.0161 96	37.3	2.2	-1.66	-47 48	14.3 54	90.2	-6.0 0.3	1.8 -100.7	0.527 3.2E-3	0.544 5.0E-3	18.1 0.1
2013-04-21.35	1418+546	D13-12	5.46	2.1	0.281	0.0148 99	37.3	1.9	-1.66	-46 39	14.3 54	77.9	-8.4 -1.5	1.8 -106.0	0.547 3.3E-3	0.562 4.8E-3	18.2 0.1
2013-04-21.36	2251+158	test	5.61	1.1	0.239	0.0139 99	36.6	1.8	-1.60	99 39	22.9 16	-55.1	-9.3 -2.3	-10.1 -70.7	3.96 4.6E-3	4.32 7.9E-3	18.6 0.0
2013-04-21.37	2251+158	test	5.63	0.8	0.239	0.0131 98	38.2	1.8	-2.20	99 39	22.9 16	-55.1	-10.0 -3.0	-10.9 -71.3	3.70 5.0E-3	4.24 8.7E-3	18.9 0.0
2013-04-21.38	2251+158	test	5.65	0.8	0.283	0.0136 99	38.1	1.9	-2.80	99 39	22.9 16	-55.0	-10.3 -3.4	-11.3 -71.6	3.31 6.0E-3	4.43 0.010	20.7 0.0
2013-04-21.39	2251+158	test	5.67	1.0	0.283	0.0132 99	36.2	1.9	-1.00	100 39	22.9 16	-55.0	-10.9 -1.4	-12.0 -69.5	3.46 5.6E-3	4.29 8.8E-3	20.0 0.0
2013-04-21.40	2251+158	test	5.70	1.0	0.283	0.0141 99	35.8	1.9	-0.40	100 40	22.9 16	-54.9	-10.6 -0.1	-11.8 -68.1	2.63 5.5E-3	4.19 0.012	22.6 0.0
2013-04-21.47	2318+049	226-12	6.81	2.0	0.257	0.0187 100	37.8	2.3	-1.80	119 40	23.3 5	-44.3	1.4 -4.8	-6.2 -66.8	0.418 3.4E-3	0.432 6.1E-3	18.5 0.1
# Sun Apr 21 09:45:51 UTC 2013 - cycle complet - array at 0.27K - bias and relock detectors - EW
2013-04-21.49	0224+671	225-12	9.87	2.0	0.234	0.0150 99	37.3	3.0	-1.80	25 51	2.5 67	-119.5	1.9 -6.2	-18.6 -92.7	0.677 3.0E-3	0.883 7.5E-3	20.3 0.1
2013-04-21.50	0224+671	225-12	9.95	0.8	0.229	0.0135 99	38.2	2.9	-1.80	24 52	2.5 67	-120.7	11.2 4.9	-18.1 -93.4	0.661 4.1E-3	0.871 8.7E-3	20.5 0.1
2013-04-21.51	0224+671	225-12	9.97	1.0	0.237	0.0136 99	36.5	2.8	-2.40	24 52	2.5 67	-121.1	11.4 4.8	-17.9 -93.5	0.436 4.3E-3	0.737 7.7E-3	23.4 0.2
2013-04-21.52	0224+671	225-12	9.99	0.8	0.237	0.0132 99	38.2	2.8	-3.00	24 52	2.5 67	-121.5	11.9 4.0	-17.5 -94.3	0.210 4.9E-3	0.556 0.011	28.9 0.6
2013-04-21.53	0224+671	225-12	10.01	0.9	0.237	0.0143 99	37.8	2.8	-1.20	24 52	2.5 67	-121.9	11.3 5.2	-18.2 -93.1	0.799 4.2E-3	0.855 7.9E-3	18.7 0.1
2013-04-21.54	0224+671	225-12	10.03	1.0	0.237	0.0134 99	36.4	2.8	-0.60	24 52	2.5 67	-122.2	11.1 6.7	-18.4 -91.5	0.851 4.1E-3	0.900 7.8E-3	18.7 0.1
2013-04-21.55	0224+671	test	10.08	1.8	0.325	0.0145 97	38.1	2.7	-1.80	24 52	2.5 67	-123.2	11.3 5.1	-18.3 -93.1	0.713 3.3E-3	0.940 8.7E-3	20.6 0.1
2013-04-21.56	0212+735	test	10.18	1.8	0.205	0.0153 99	38.2	2.7	-1.80	14 49	2.3 74	-134.7	9.0 6.9	-15.6 -97.2	0.665 3.4E-3	0.873 6.5E-3	20.7 0.1
2013-04-21.57	1039+811	test	10.28	1.8	0.255	0.0152 102	38.1	2.8	-1.80	3 28	10.7 81	-17.4	5.0 3.4	-4.8 -108.4	0.366 3.2E-3	0.418 6.3E-3	19.3 0.2
2013-04-21.58	1039+811	test	10.35	1.0	0.288	0.0144 102	36.7	2.9	-1.80	4 28	10.7 81	-18.3	-2.1 -0.4	-7.0 -108.0	0.392 5.1E-3	0.492 9.8E-3	20.2 0.2
2013-04-21.59	1039+811	test	10.37	0.8	0.388	0.0135 102	38.1	2.9	-2.40	4 28	10.7 81	-18.6	-1.4 -0.3	-6.3 -108.0	0.313 5.6E-3	0.412 8.7E-3	20.6 0.3
2013-04-21.60	1039+811	test	10.39	1.0	0.388	0.0153 101	36.6	2.9	-3.00	4 28	10.7 81	-18.8	0.3 -0.5	-4.6 -108.1	0.166 7.5E-3	0.269 8.5E-3	22.3 0.9
2013-04-21.61	1039+811	test	10.41	1.0	0.388	0.0148 101	36.7	2.8	-1.20	4 28	10.7 81	-19.1	-3.6 0.8	-8.5 -106.8	0.440 5.3E-3	0.454 7.9E-3	18.1 0.2
2013-04-21.62	1039+811	test	10.43	0.8	0.248	0.0156 101	38.2	2.8	-0.60	4 28	10.7 81	-19.4	-5.8 -0.2	-10.8 -107.8	0.337 4.1E-3	0.353 6.2E-3	18.2 0.2
# Sun Apr 21 10:32:18 UTC 2013 - large scatter in focus solution? have reset to test and checking into.. - EW
2013-04-21.65	Uranus	test	10.62	2.0	0.276	0.0166 96	37.1	2.9	-1.80	173 56	0.6 3	-4.8	3.0 3.8	4.7 -60.8	11.8 0.019	16.6 0.035	21.6 0.0
#2013-04-21.66	Uranus	test	10.70	1.0	0.365	0.0230 96	36.7	2.8	-1.80	175 56	0.6 3	-3.5	-1.3 -0.6	6.8 -61.5	10.6 0.13	32.0 0.47	31.3 0.3
#2013-04-21.67	Uranus	test	10.72	0.8	0.296	0.0199 96	38.2	2.8	-2.40	176 56	0.6 3	-3.0	-2.2 2.3	6.4 -58.7	8.20 0.040	18.2 0.19	27.3 0.1
#2013-04-21.68	Uranus	test	10.74	0.8	0.296	0.0151 96	38.1	2.8	-3.00	177 56	0.6 3	-2.6	-3.6 -1.4	5.0 -62.5	5.73 0.018	16.1 0.24	30.3 0.1
2013-04-21.69	Uranus	test	10.76	1.0	0.296	0.0165 96	36.3	2.7	-1.20	177 56	0.6 3	-2.1	-3.6 -0.3	5.2 -61.5	12.7 0.033	17.7 0.083	22.1 0.1
2013-04-21.70	Uranus	test	10.78	1.0	0.296	0.0159 96	35.9	2.7	-0.60	178 56	0.6 3	-1.7	-3.9 1.1	5.1 -60.3	11.9 0.042	19.0 0.21	22.8 0.1
2013-04-21.71	Uranus	test	10.85	1.0	0.278	0.0171 96	37.0	2.7	-2.40	180 56	0.6 3	-0.1	-3.2 -0.7	6.2 -62.4	8.45 0.035	18.6 0.71	27.3 0.1
#2013-04-21.72	Uranus	test	10.87	1.0	0.278	0.0190 96	36.1	2.7	-3.00	-180 56	0.6 3	0.3	-5.7 -0.5	3.8 -62.3	4.99 0.029	17.9 0.11	34.3 0.2
#2013-04-21.73	Uranus	test	10.89	0.8	0.228	0.0183 96	38.2	2.7	-3.60	-179 56	0.6 3	0.8	-1.3 -1.6	7.8 -63.6	2.52 0.032	15.4 0.049	44.7 0.4
2013-04-21.74	Uranus	test	10.92	0.8	0.228	0.0173 96	38.0	2.7	-1.80	-179 56	0.6 3	1.3	-0.8 -1.5	9.1 -63.7	10.5 0.023	15.8 0.031	22.2 0.0
2013-04-21.75	Uranus	test	10.94	0.8	0.228	0.0182 96	38.2	2.7	-1.20	-178 56	0.6 3	1.7	-2.5 0.1	7.4 -62.1	13.1 0.040	19.1 0.25	21.9 0.1
#2013-04-21.76	Uranus	test	10.99	1.0	0.356	0.0226 91	37.7	2.6	-1.50	-177 56	0.6 3	2.8	-5.9 0.6	4.4 -62.0	11.6 0.18	31.1 1.1	30.2 0.4
#2013-04-21.77	Uranus	test	11.01	1.0	0.251	0.0231 96	37.1	2.6	-2.10	-176 56	0.6 3	3.2	-0.1 -0.4	10.3 -63.2	9.08 0.058	16.7 0.35	27.6 0.1
#2013-04-21.78	Uranus	test	11.03	0.8	0.251	0.0166 96	38.0	2.5	-2.70	-176 56	0.6 3	3.7	-3.1 -1.5	7.5 -64.4	6.51 0.023	16.1 0.24	28.4 0.1
2013-04-21.79	Uranus	test	11.05	0.8	0.251	0.0170 96	38.2	2.4	-0.90	-175 56	0.6 3	4.2	-3.9 -0.5	6.8 -63.6	12.8 0.023	16.8 0.048	20.6 0.0
2013-04-21.80	Uranus	test	11.07	1.0	0.251	0.0171 96	35.9	2.4	-0.30	-174 56	0.6 3	4.6	-4.4 0.2	6.5 -63.0	11.2 0.016	16.0 0.037	21.6 0.0
# Sun Apr 21 11:14:57 UTC 2013 - clouds are now visible on sky in direction of telescope..
2013-04-21.81	Uranus	test	11.23	1.8	0.156	0.0199 91	38.1	2.3	-1.50	-170 56	0.6 3	8.2	-2.1 -1.3	7.0 -64.8	10.9 0.058	20.0 0.29	24.9 0.1
2013-04-21.83	0420-014	test	11.45	2.1	0.206	0.0204 102	37.4	2.5	-1.50	120 31	4.4 -1	-43.8	-4.1 -7.8	-5.7 -73.4	2.20 4.6E-3	2.67 8.1E-3	19.8 0.0
# Sun Apr 21 11:35:43 UTC 2013 - Israel Hermelo:  Stopped due to bad weather
2013-04-21.84	0420-014	test	11.81	2.0	0.195	0.0201 102	37.2	2.5	-1.50	124 35	4.4 -1	-41.0	4.2 0.2	-3.8 -72.2	2.20 5.1E-3	2.76 9.0E-3	20.2 0.0
2013-04-21.85	0420-014	test	11.90	1.0	0.353	0.0209 101	36.0	2.7	-1.50	126 36	4.4 -1	-40.4	-2.5 4.0	-4.0 -78.1	2.78 7.6E-3	3.12 0.013	18.9 0.0
2013-04-21.86	0420-014	test	11.92	1.0	0.353	0.0229 102	37.1	2.7	-2.10	126 36	4.4 -1	-40.2	-1.9 9.6	-3.4 -72.4	2.07 0.011	2.92 0.018	21.2 0.1
2013-04-21.87	0420-014	test	11.94	1.1	0.353	0.0212 102	36.2	2.7	-2.70	126 36	4.4 -1	-40.0	-2.4 8.5	-3.9 -73.4	1.49 8.0E-3	2.81 0.017	24.3 0.1
2013-04-21.88	0420-014	test	11.96	0.8	0.193	0.0208 102	38.2	2.7	-0.90	127 37	4.4 -1	-39.8	-2.2 8.2	-3.8 -73.7	2.32 8.5E-3	2.78 0.014	19.7 0.1
2013-04-21.89	0420-014	test	11.99	1.0	0.193	0.0204 102	36.4	2.7	-0.30	127 37	4.4 -1	-39.6	-3.5 11.0	-5.1 -70.8	2.00 7.9E-3	2.78 0.015	21.0 0.1
2013-04-21.90	Jupiter	test	12.08	2.0	0.393	0.2300 63	37.1	2.6	-1.30	97 47	4.9 22	-58.9	-9.0 13.5	-21.6 -70.6	521 7.1	2519 8.8	36.7 0.4
2013-04-21.92	0135-247	test	12.45	1.8	0.229	0.0324 93	38.2	1.9	-1.30	-171 28	1.6 -25	8.0	-0.5 7.7	10.9 -80.4	0.199 6.2E-3	0.218 7.5E-3	18.6 0.6
2013-04-21.93	0135-247	test	12.54	1.0	0.197	0.0165 101	37.2	1.9	-1.30	-170 28	1.6 -25	9.0	-5.4 1.0	6.1 -87.4	0.307 4.7E-3	0.331 7.4E-3	18.6 0.3
2013-04-21.94	0135-247	test	12.56	1.0	0.197	0.0224 100	36.5	1.9	-1.90	-170 28	1.6 -25	9.3	-2.9 3.4	8.7 -85.1	0.274 7.1E-3	0.313 9.4E-3	19.3 0.5
2013-04-21.95	0135-247	test	12.58	0.8	0.408	0.0294 97	38.2	2.0	-2.50	-169 28	1.6 -25	9.6	5.5 4.4	19.3 -83.3	0.214 9.5E-3	0.335 0.020	22.5 0.9
2013-04-21.96	0135-247	test	12.60	0.8	0.408	0.0245 97	38.2	2.0	-0.70	-169 28	1.6 -25	9.9	0.4 10.6	12.0 -78.0	0.314 0.010	0.350 0.011	19.2 0.6
2013-04-21.97	0135-247	test	12.63	1.1	0.408	0.0177 101	36.2	2.0	-0.10	-169 28	1.6 -25	10.2	-2.4 7.5	9.2 -81.2	0.299 6.9E-3	0.354 0.010	19.5 0.4
2013-04-21.98	0135-247	test	12.82	1.8	0.303	0.0197 101	38.1	1.9	-1.30	-166 27	1.6 -25	12.8	-4.8 2.6	7.1 -87.0	0.318 4.0E-3	0.386 7.5E-3	19.9 0.2
# Sun Apr 21 13:13:52 UTC 2013 - point to clear region of sky and point...
2013-04-21.99	0458-020	test	13.20	2.0	0.337	0.0241 101	37.2	2.3	-1.30	136 41	5.0 -2	-33.2	-0.5 9.4	-1.6 -70.6	0.520 4.9E-3	0.692 9.7E-3	20.7 0.2
